1788181059.4148555,1.00080233e+01
1788181059.4648805,1.00080219e+01
1788181059.5148535,1.00080223e+01
1788181059.5648398,1.00080230e+01
1788181059.6148512,1.00080225e+01
1788181059.6648517,1.00080216e+01
1788181059.7148519,1.00080226e+01
1788181059.7648394,1.00080220e+01
1788181059.8148236,1.00080214e+01
1788181059.864889,1.00080230e+01
1788181059.9148805,1.00080211e+01
1788181059.9648588,1.00080230e+01
1788181060.0148885,1.00080217e+01
1788181060.0648515,1.00080223e+01
1788181060.1148775,1.00080213e+01
1788181060.1648712,1.00080235e+01
1788181060.214818,1.00080211e+01
1788181060.2648797,1.00080208e+01
1788181060.3148756,1.00080222e+01
1788181060.364823,1.00080232e+01
1788181060.4148111,1.00080219e+01
1788181060.4648767,1.00080216e+01
1788181060.5148747,1.00080226e+01
1788181060.5648737,1.00080225e+01
1788181060.6148639,1.00080228e+01
1788181060.664881,1.00080216e+01
1788181060.7148724,1.00080225e+01
1788181060.7648551,1.00080229e+01
1788181060.8149035,1.00080223e+01
1788181060.8648999,1.00080230e+01
1788181060.9148755,1.00080223e+01
1788181060.9648576,1.00080220e+01
1788181061.0148377,1.00080220e+01
1788181061.0648398,1.00080236e+01
1788181061.1148243,1.00080228e+01
1788181061.1648324,1.00080222e+01
1788181061.2148173,1.00080228e+01
1788181061.264873,1.00080210e+01
1788181061.3148193,1.00080222e+01
1788181061.3648324,1.00080213e+01
1788181061.4148383,1.00080214e+01
1788181061.4648304,1.00080214e+01
1788181061.5148237,1.00080214e+01
1788181061.5648253,1.00080214e+01
1788181061.6148217,1.00080203e+01
1788181061.664836,1.00080216e+01
1788181061.7148445,1.00080222e+01
1788181061.764825,1.00080225e+01
1788181061.814815,1.00080232e+01
1788181061.8648746,1.00080239e+01
1788181061.9148195,1.00080228e+01
1788181061.964831,1.00080225e+01
1788181062.014827,1.00080211e+01
1788181062.064853,1.00080223e+01
1788181062.114827,1.00080233e+01
1788181062.1648185,1.00080223e+01
1788181062.2148306,1.00080216e+01
1788181062.264854,1.00080226e+01
1788181062.3148324,1.00080222e+01
1788181062.3648398,1.00080226e+01
1788181062.414845,1.00080229e+01
1788181062.4648337,1.00080223e+01
1788181062.5148551,1.00080225e+01
1788181062.5648346,1.00080229e+01
1788181062.6148221,1.00080223e+01
1788181062.6648397,1.00080229e+01
1788181062.7148247,1.00080228e+01
1788181062.7648075,1.00080228e+01
1788181062.814855,1.00080226e+01
1788181062.8648336,1.00080223e+01
1788181062.914828,1.00080219e+01
1788181062.9648378,1.00080222e+01
1788181063.0149043,1.00080222e+01
1788181063.064912,1.00080226e+01
1788181063.1148548,1.00080229e+01
1788181063.164838,1.00080223e+01
1788181063.2148464,1.00080220e+01
1788181063.26489,1.00080228e+01
1788181063.3148477,1.00080229e+01
1788181063.364826,1.00080228e+01
1788181063.4148488,1.00080225e+01
1788181063.4648507,1.00080220e+01
1788181063.5148485,1.00080213e+01
1788181063.5648084,1.00080228e+01
1788181063.6148098,1.00080233e+01
1788181063.664833,1.00080223e+01
1788181063.7148142,1.00080223e+01
1788181063.7648273,1.00080219e+01
1788181063.8148956,1.00080216e+01
1788181063.8648934,1.00080239e+01
1788181063.9148722,1.00080228e+01
1788181063.9648585,1.00080223e+01
1788181064.0148697,1.00080225e+01
1788181064.0648952,1.00080225e+01
1788181064.1148825,1.00080216e+01
1788181064.1648753,1.00080223e+01
1788181064.2148976,1.00080222e+01
1788181064.2648706,1.00080230e+01
1788181064.3148448,1.00080230e+01
1788181064.3648186,1.00080223e+01
1788181064.4148242,1.00080217e+01
1788181064.4648407,1.00080214e+01
1788181064.5148315,1.00080214e+01
1788181064.5648434,1.00080208e+01
1788181064.6148965,1.00080229e+01
1788181064.6649141,1.00080213e+01
1788181064.7148654,1.00080226e+01
1788181064.7648542,1.00080216e+01
1788181064.8148487,1.00080214e+01
1788181064.864862,1.00080222e+01
1788181064.9149113,1.00080216e+01
1788181064.964879,1.00080230e+01
1788181065.0149205,1.00080222e+01
1788181065.0648804,1.00080225e+01
1788181065.1148636,1.00080219e+01
1788181065.1648839,1.00080207e+01
1788181065.2149007,1.00080219e+01
1788181065.264909,1.00080225e+01
1788181065.3148708,1.00080220e+01
1788181065.3648605,1.00080223e+01
1788181065.4148846,1.00080223e+01
1788181065.4648821,1.00080214e+01
1788181065.5149388,1.00080214e+01
1788181065.5648925,1.00080225e+01
1788181065.6148436,1.00080217e+01
1788181065.6648781,1.00080203e+01
1788181065.7148898,1.00080217e+01
1788181065.764882,1.00080222e+01
1788181065.8149307,1.00080229e+01
1788181065.8649015,1.00080217e+01
1788181065.9148812,1.00080211e+01
1788181065.9648595,1.00080217e+01
1788181066.014886,1.00080220e+01
1788181066.064947,1.00080213e+01
1788181066.1148973,1.00080225e+01
1788181066.1648235,1.00080223e+01
1788181066.214835,1.00080223e+01
1788181066.264866,1.00080220e+01
1788181066.3148751,1.00080222e+01
1788181066.3648982,1.00080220e+01
1788181066.414941,1.00080225e+01
1788181066.4649162,1.00080219e+01
1788181066.5148828,1.00080219e+01
1788181066.5648396,1.00080228e+01
1788181066.6148732,1.00080235e+01
1788181066.6649318,1.00080225e+01
1788181066.7149189,1.00080239e+01
1788181066.7648945,1.00080233e+01
1788181066.8148737,1.00080225e+01
1788181066.8648875,1.00080217e+01
1788181066.9148774,1.00080223e+01
1788181066.9648898,1.00080223e+01
1788181067.0149255,1.00080220e+01
1788181067.0649295,1.00080213e+01
1788181067.11488,1.00080226e+01
1788181067.1648588,1.00080225e+01
1788181067.2148283,1.00080219e+01
1788181067.2649212,1.00080223e+01
1788181067.3149755,1.00080222e+01
1788181067.3649049,1.00080216e+01
1788181067.4149146,1.00080233e+01
1788181067.4649022,1.00080230e+01
1788181067.5148952,1.00080222e+01
1788181067.5649295,1.00080223e+01
1788181067.6148942,1.00080222e+01
1788181067.664928,1.00080213e+01
1788181067.7148945,1.00080217e+01
1788181067.7648962,1.00080220e+01
1788181067.8148966,1.00080222e+01
1788181067.8649044,1.00080204e+01
1788181067.9148803,1.00080211e+01
1788181067.9648843,1.00080214e+01
1788181068.0148826,1.00080220e+01
1788181068.064887,1.00080233e+01
1788181068.1148677,1.00080222e+01
1788181068.164865,1.00080219e+01
1788181068.214889,1.00080220e+01
1788181068.2649114,1.00080220e+01
1788181068.3148606,1.00080211e+01
1788181068.364917,1.00080210e+01
1788181068.414896,1.00080220e+01
1788181068.464908,1.00080223e+01
1788181068.5148952,1.00080232e+01
1788181068.5648885,1.00080226e+01
1788181068.614836,1.00080220e+01
1788181068.6648316,1.00080223e+01
1788181068.7148137,1.00080219e+01
1788181068.764826,1.00080230e+01
1788181068.81486,1.00080211e+01
1788181068.8648343,1.00080214e+01
