2025-10-29T08:59:01.225962+01:00,7.375374e-07
2025-10-29T08:59:01.268068+01:00,-1.475075e-07
2025-10-29T08:59:01.310190+01:00,2.950150e-07
2025-10-29T08:59:01.352386+01:00,-2.950150e-07
2025-10-29T08:59:01.394576+01:00,1.180060e-06
2025-10-29T08:59:01.436750+01:00,5.900299e-07
2025-10-29T08:59:01.478907+01:00,2.950150e-07
2025-10-29T08:59:01.521095+01:00,4.425224e-07
2025-10-29T08:59:01.563269+01:00,1.180060e-06
2025-10-29T08:59:01.605446+01:00,1.032552e-06
2025-10-29T08:59:01.647619+01:00,1.327567e-06
2025-10-29T08:59:01.689833+01:00,1.180060e-06
2025-10-29T08:59:01.731961+01:00,-4.425224e-07
2025-10-29T08:59:01.774128+01:00,5.900299e-07
2025-10-29T08:59:01.816328+01:00,1.475075e-07
2025-10-29T08:59:01.858486+01:00,1.180060e-06
2025-10-29T08:59:01.900649+01:00,-5.900299e-07
2025-10-29T08:59:01.942829+01:00,4.425224e-07
2025-10-29T08:59:01.984997+01:00,1.032552e-06
2025-10-29T08:59:02.027191+01:00,2.950150e-07
2025-10-29T08:59:02.069357+01:00,4.425224e-07
2025-10-29T08:59:02.111528+01:00,4.425224e-07
2025-10-29T08:59:02.153700+01:00,1.475075e-07
2025-10-29T08:59:02.195899+01:00,8.850449e-07
2025-10-29T08:59:02.238086+01:00,1.475075e-06
2025-10-29T08:59:02.280264+01:00,0.000000e+00
2025-10-29T08:59:02.322417+01:00,1.032552e-06
2025-10-29T08:59:02.364581+01:00,1.032552e-06
2025-10-29T08:59:02.406763+01:00,1.327567e-06
2025-10-29T08:59:02.448927+01:00,1.180060e-06
2025-10-29T08:59:02.491187+01:00,1.180060e-06
2025-10-29T08:59:02.533335+01:00,-2.950150e-07
2025-10-29T08:59:02.575530+01:00,1.475075e-07
2025-10-29T08:59:02.617687+01:00,4.425224e-07
2025-10-29T08:59:02.659879+01:00,4.425224e-07
2025-10-29T08:59:02.702015+01:00,1.327567e-06
2025-10-29T08:59:02.744200+01:00,1.917597e-06
2025-10-29T08:59:02.786391+01:00,1.032552e-06
2025-10-29T08:59:02.828540+01:00,8.850449e-07
2025-10-29T08:59:02.870716+01:00,7.375374e-07
2025-10-29T08:59:02.912911+01:00,5.900299e-07
2025-10-29T08:59:02.955104+01:00,1.475075e-06
2025-10-29T08:59:02.997260+01:00,4.425224e-07
2025-10-29T08:59:03.039467+01:00,1.622582e-06
2025-10-29T08:59:03.081621+01:00,2.065105e-06
2025-10-29T08:59:03.123786+01:00,4.425224e-07
2025-10-29T08:59:03.165946+01:00,8.850449e-07
2025-10-29T08:59:03.208134+01:00,7.375374e-07
2025-10-29T08:59:03.250327+01:00,1.770090e-06
2025-10-29T08:59:03.292483+01:00,5.900299e-07
2025-10-29T08:59:03.334672+01:00,1.475075e-06
2025-10-29T08:59:03.376820+01:00,5.900299e-07
2025-10-29T08:59:03.419063+01:00,-4.425224e-07
2025-10-29T08:59:03.461317+01:00,1.475075e-07
2025-10-29T08:59:03.503468+01:00,7.375374e-07
2025-10-29T08:59:03.545643+01:00,8.850449e-07
2025-10-29T08:59:03.587813+01:00,-2.950150e-07
2025-10-29T08:59:03.630008+01:00,5.900299e-07
2025-10-29T08:59:03.672198+01:00,4.425224e-07
2025-10-29T08:59:03.714330+01:00,1.032552e-06
2025-10-29T08:59:03.756523+01:00,8.850449e-07
2025-10-29T08:59:03.798735+01:00,7.375374e-07
2025-10-29T08:59:03.840906+01:00,1.475075e-06
2025-10-29T08:59:03.883043+01:00,8.850449e-07
2025-10-29T08:59:03.925227+01:00,1.180060e-06
2025-10-29T08:59:03.967425+01:00,-1.475075e-07
2025-10-29T08:59:04.009573+01:00,1.770090e-06
2025-10-29T08:59:04.051748+01:00,1.475075e-06
2025-10-29T08:59:04.093939+01:00,1.475075e-07
2025-10-29T08:59:04.136162+01:00,1.180060e-06
2025-10-29T08:59:04.178267+01:00,-1.032552e-06
2025-10-29T08:59:04.220461+01:00,0.000000e+00
2025-10-29T08:59:04.262649+01:00,5.900299e-07
2025-10-29T08:59:04.304807+01:00,4.425224e-07
2025-10-29T08:59:04.346973+01:00,1.032552e-06
2025-10-29T08:59:04.389190+01:00,1.180060e-06
2025-10-29T08:59:04.431445+01:00,4.425224e-07
2025-10-29T08:59:04.473581+01:00,4.425224e-07
2025-10-29T08:59:04.515747+01:00,4.425224e-07
2025-10-29T08:59:04.557962+01:00,-2.950150e-07
2025-10-29T08:59:04.600111+01:00,2.950150e-07
2025-10-29T08:59:04.642313+01:00,1.032552e-06
2025-10-29T08:59:04.684461+01:00,7.375374e-07
2025-10-29T08:59:04.726647+01:00,8.850449e-07
2025-10-29T08:59:04.768806+01:00,7.375374e-07
2025-10-29T08:59:04.810977+01:00,7.375374e-07
2025-10-29T08:59:04.853173+01:00,1.032552e-06
2025-10-29T08:59:04.895364+01:00,1.180060e-06
2025-10-29T08:59:04.937498+01:00,1.475075e-06
2025-10-29T08:59:04.979728+01:00,1.475075e-07
2025-10-29T08:59:05.021903+01:00,-1.475075e-07
2025-10-29T08:59:05.064082+01:00,1.622582e-06
2025-10-29T08:59:05.106210+01:00,1.475075e-06
2025-10-29T08:59:05.148396+01:00,8.850449e-07
2025-10-29T08:59:05.190558+01:00,1.180060e-06
2025-10-29T08:59:05.232720+01:00,1.475075e-06
2025-10-29T08:59:05.274918+01:00,7.375374e-07
