Set_Voltage (V),3458B,3458P,3458H,3458A_MY45,3458A_US28,3458A_MY59,3458A_2823,34470A,tmp119
-9.89461680663222,-9.894715906399998,-9.8946367816,-9.8946308058,-9.894675468800001,-9.894969433800002,-9.894689552600001,-9.894636121,-9.894619724,23.1172
-8.841985227684852,-8.8420751844,-8.842002019999999,-8.841996595200001,-8.842043822,-8.8422989866,-8.8420565236,-8.842001095599999,-8.841989049999999,23.125
-7.789353648737484,-7.789435571,-7.789368992,-7.7893644586,-7.7894133642,-7.789630968000001,-7.789424645599999,-7.7893683572,-7.789356177999999,23.1641
-6.736722069790115,-6.7367945558,-6.7367353984000005,-6.7367307072,-6.7367816851999995,-6.7369617972,-6.7367921702,-6.7367346896,-6.736722360000001,23.1406
-5.684090490842747,-5.684156156,-5.6841020102,-5.684099047999998,-5.6841516078000005,-5.684293685399999,-5.684161098200001,-5.6841017174,-5.684090224,23.1406
-4.631458911895379,-4.6315148976,-4.631468464,-4.631465901,-4.6315200436,-4.631623945,-4.6315282742,-4.631467875,-4.6314584299999995,23.1953
-3.5788273329480096,-3.5788741728,-3.5788343024,-3.5788319868,-3.5788888574,-3.578954396,-3.5788951894,-3.5788337578,-3.5788261379999997,23.1563
-2.5261957540006414,-2.526234477,-2.5262009846,-2.5261996754,-2.5262579982,-2.5262857494000004,-2.526263845,-2.5262009638,-2.526196282,23.125
-1.4735641750532733,-1.4735936729999999,-1.4735671336,-1.4735660574,-1.4736267056,-1.473616448,-1.4736310914000001,-1.4735675505999999,-1.4735651699999999,23.1484
-0.4209325961059053,-0.42095368398,-0.42093385072,-0.4209337193,-0.42099626246,-0.42094770489999994,-0.42099902602000006,-0.4209344089,-0.420935928,23.1406
0.6316989828414629,0.63168923116,0.6317018161800001,0.6317017266,0.6316368003,0.63172327172,0.6316350487599999,0.63170148708,0.6316970006,23.1094
1.6843305617888311,1.6843296684000002,1.6843360654000001,1.6843353476,1.6842677096000003,1.6843926576,1.6842681980000003,1.6843351863999998,1.6843276520000001,23.0781
2.736962140736201,2.7369691474,2.736968496,2.7369675017999997,2.736898197,2.7370605338000003,2.7368996244000003,2.7369673642,2.7369580140000003,23.1406
3.789593719683569,3.7896100014,3.7896023791999998,3.7896008708,3.7895289612000003,3.7897300882,3.7895320588,3.7896016681999996,3.789589208,23.1328
4.842225298630937,4.8422496618,4.8422351262,4.8422329782,4.8421583836,4.8423981796,4.842164168,4.8422339044,4.842220276,23.0938
5.894856877578305,5.8948907678,5.894868733799999,5.8948663645999995,5.8947893934,5.8950677019999995,5.8947971646,5.89486742,5.894851365999999,23.0469
6.947488456525673,6.947532003,6.9475033258,6.9475011202,6.9474206152,6.9477371863999995,6.947429851,6.947502025,6.9474845059999994,23.0625
8.000120035473044,8.0001711326,8.0001364856,8.000132874799998,8.000050881,8.0004055864,8.0000615444,8.000133936800001,8.000115988,23.1016
9.05275161442041,9.052812643200001,9.0527708756,9.0527667328,9.05268128,9.0530746464,9.0526949512,9.052768051200001,9.05274943,23.0781
10.10538319336778,10.10545258,10.105403956,10.105399250000001,10.105310976,10.105743344,10.105327246000002,10.105401192,10.10537474,23.1016
