Set_Voltage (V),3458B,3458P,3458H,3458A_MY45,3458A_US28,3458A_MY59,3458A_2823,34470A,tmp119
-10.084439531420584,-10.084542348,-10.084459502000001,-10.084453904,-10.084499932,-10.084800607999998,-10.084513571999999,-10.084459522,-10.08444444,23.1094
-9.031807952473216,-9.0319018964,-9.031826108999999,-9.031820250200001,-9.031868550999999,-9.0321305848,-9.0318801424,-9.031825988600001,-9.031815243999999,23.1172
-7.979176373525847,-7.9792607023999995,-7.979191608,-7.979186606000001,-7.9792370309999985,-7.97946126,-7.9792471312,-7.9791914096,-7.979180799999999,23.1016
-6.926544794578478,-6.9266209276,-6.9265592738,-6.926554919600001,-6.9266066086,-6.9267930901999994,-6.9266155172,-6.9265592176,-6.926548626000001,23.1094
-5.87391321563111,-5.8739801588,-5.8739253613999995,-5.8739220988,-5.8739752806,-5.8741235356,-5.8739830682,-5.873925310600001,-5.873913471999999,23.0859
-4.821281636683742,-4.821339926399999,-4.8212919058,-4.8212892866,-4.8213438376,-4.8214542458,-4.8213508064,-4.821291211,-4.821282896,23.0625
-3.768650057736373,-3.7686991487999997,-3.7686579522,-3.7686556062000003,-3.7687123178000004,-3.7687850582000006,-3.7687184599999997,-3.7686580430000003,-3.7686506140000002,23.0938
-2.716018478789005,-2.7160593328000004,-2.7160249683999997,-2.7160237158000005,-2.7160815793999995,-2.7161162918000006,-2.7160870804,-2.7160249512,-2.716020628,23.1016
-1.6633868998416368,-1.6634186255999999,-1.6633911378000001,-1.663389757,-1.6634503076000002,-1.6634469261999998,-1.663454356,-1.663391325,-1.663389064,23.0469
-0.6107553208942686,-0.61077670446,-0.61075625578,-0.6107565302,-0.6108186225400001,-0.6107771393,-0.6108214089199999,-0.6107570527399999,-0.6107581158,23.1016
0.4418762580530995,0.44186519618,0.4418781546,0.44187824613999993,0.4418139092200001,0.44189331964,0.44181256331999996,0.44187780928,0.4418740044,23.0859
1.4945078370004676,1.4945056395999998,1.4945126852,1.4945120684000002,1.4944454997999999,1.4945632782,1.4944451937999998,1.4945124316,1.494505462,23.0859
2.5471394159478375,2.5471465462000005,2.5471456046,2.5471443118000003,2.5470754886,2.5472317477999997,2.5470767698000003,2.5471448199999998,2.547136202,23.0547
3.5997709948952057,3.5997871274,3.5997794704000006,3.5997782614,3.5997068136,3.5999009096,3.5997091019999994,3.5997786125999998,3.5997679820000004,23.0938
4.652402573842574,4.6524277468,4.6524132334,4.652411636599999,4.6523373218,4.6525704902,4.652342511800001,4.652412315399999,4.652400162,23.1094
5.705034152789942,5.70506868,5.705046323000001,5.7050444871999995,5.7049678234000005,5.705239096600001,5.704973411,5.7050462161999995,5.705031669999999,23.0703
6.75766573173731,6.7577090062,6.7576802148,6.757677213200001,6.7575982402,6.757908284399999,6.757606688999999,6.757679013000001,6.757664372,23.1172
7.81029731068468,7.8103492118,7.810313392399999,7.810310149599999,7.8102283236000005,7.8105771960000006,7.810238645799998,7.8103120494,7.810296186,23.1094
8.862928889632046,8.8629907168,8.8629480574,8.862943519,8.862859273800002,8.863246817199999,8.862871475599999,8.862946026200001,8.862929594,23.0703
9.915560468579416,9.915631251,9.915581744799999,9.9155768762,9.9154898378,9.9159166074,9.9155045544,9.9155799744,9.915556956,23.125
