Set_Voltage (V),3458B,3458P,3458H,3458A_MY45,3458A_US28,3458A_MY59,3458A_2823,34470A,tmp119
-10.477847040702379,-10.477949926,-10.477867684,-10.477861171999999,-10.477905524,-10.478220508,-10.477920012,-10.477866154,-10.477849200000001,23.2266
-9.42521546175501,-9.4253106786,-9.4252348768,-9.4252288966,-9.4252751654,-9.4255519112,-9.4252886582,-9.4252328658,-9.425220633999999,23.2344
-8.372583882807643,-8.372670388,-8.372600583599999,-8.3725955988,-8.372643677800001,-8.3728823918,-8.3726553596,-8.3725990174,-8.372587442,23.2422
-7.3199523038602745,-7.3200303694,-7.3199666886,-7.319962514,-7.320012122800001,-7.32021323,-7.320023238800001,-7.319965475599999,-7.319954684000001,23.2344
-6.267320724912906,-6.267390650399999,-6.2673339038,-6.2673303773999995,-6.2673816712,-6.267544815399999,-6.2673916012,-6.2673330524,-6.267321985999999,23.2266
-5.214689145965538,-5.214749509200001,-5.2146987434,-5.214696222999999,-5.214749853,-5.214874845399999,-5.2147583556,-5.214698611199999,-5.214689206,23.2188
-4.162057567018169,-4.1621099834,-4.1620660876,-4.1620643976,-4.162119286199999,-4.1622061928,-4.1621269406,-4.1620659488000005,-4.162058236,23.2266
-3.1094259880708006,-3.1094691208,-3.1094322070000002,-3.1094308152000005,-3.1094877663999996,-3.1095371062,-3.1094943918,-3.1094322812,-3.109426502,23.1797
-2.0567944091234325,-2.0568281584,-2.0567983180000002,-2.0567975764,-2.056856754,-2.0568676508,-2.056861524,-2.056798164,-2.056795158,23.1953
-1.0041628301760643,-1.004188841,-1.0041653985999999,-1.0041649183999999,-1.0042264375999999,-1.0041988525999999,-1.0042298042,-1.0041656008,-1.004165224,23.1719
0.048468748771303694,0.04845347896,0.048470040001999996,0.048469967611999995,0.048406471582,0.048472185072000004,0.048404123804,0.048469819058,0.04846678310000001,23.2266
1.101100327718672,1.1010937698,1.1011037912,1.1011030166,1.1010375902,1.1011412306000001,1.1010364058,1.1011034836000002,1.101097688,23.2578
2.153731906666042,2.1537344480000002,2.1537375018000002,2.153736777,2.1536684198,2.1538106656,2.153669174,2.1537371831999996,2.153729102,23.2266
3.20636348561341,3.2063757416,3.206371429,3.2063706080000003,3.2062994058,3.2064801214000003,3.2063017518,3.2063703217999997,3.206360592,23.1797
4.258995064560778,4.2590157538,4.2590049256,4.2590030822,4.2589296746,4.259148498,4.258933858,4.2590038342000005,4.258991796,23.2188
5.311626643508146,5.311656737,5.311638838,5.3116366381999995,5.311560763799999,5.311817851400001,5.311565879400001,5.3116371978,5.311623138,23.2031
6.364258222455514,6.364296406199999,6.3642712686,6.3642688428,6.3641906668,6.3644862658,6.364197766,6.3642701204,6.364254088,23.2266
7.416889801402884,7.4169364153999995,7.4169064142,7.4169028224,7.416821201199999,7.417155471,7.4168307158,7.4169035656,7.41688682,23.1875
8.469521380350251,8.4695770906,8.4695383584,8.469534573799999,8.4694516504,8.469823673,8.469462505600001,8.4695359652,8.469519256,23.2188
9.522152959297621,9.522217733600002,9.5221721626,9.522168049400001,9.522082707000001,9.5224936956,9.522095248,9.522170319,9.52214948,23.2188
